gene_set,score_label,gene_symbol,in_input,mapped_to_string,string_id,degree,weighted_degree,betweenness,closeness,clustering_coefficient,component_id,component_size,degree_norm,weighted_degree_norm,betweenness_norm,closeness_norm,hub_score,hub_rank,hub_top20
robust_mrna_strict,high_confidence,CCL18,True,True,9606.ENSP00000479955,1,0.795,0.0,0.07374631268436578,0.0,1,41,0.0625,0.058719255484156886,0.0,0.4166666666666667,0.5378859221508235,82,False
robust_mrna_strict,high_confidence,COL17A1,True,True,9606.ENSP00000497653,1,0.799,0.0,0.06975020707092724,0.0,1,41,0.0625,0.05901469827904572,0.0,0.39408866995073893,0.5156033682297847,83,False
robust_mrna_strict,high_confidence,KRT15,True,True,9606.ENSP00000377546,1,0.749,0.0,0.06975020707092724,0.0,1,41,0.0625,0.05532166334293522,0.0,0.39408866995073893,0.5119103332936742,84,False
robust_mrna_strict,high_confidence,DSC3,True,True,9606.ENSP00000353608,1,0.706,0.0,0.06975020707092724,0.0,1,41,0.0625,0.05214565329788019,0.0,0.39408866995073893,0.5087343232486191,85,False
robust_mrna_strict,high_confidence,CXCL14,True,True,9606.ENSP00000337065,1,0.996,0.0,0.06183096958689183,0.0,1,41,0.0625,0.07356525592732108,0.0,0.34934497816593885,0.4854102340932599,86,False
robust_mrna_strict,high_confidence,CAPSL,True,True,9606.ENSP00000380524,1,0.752,0.0,0.06156213928434013,0.0,2,41,0.0625,0.05554324543910186,0.0,0.34782608695652173,0.46586933239562356,87,False
robust_mrna_strict,high_confidence,DES,True,True,9606.ENSP00000363071,1,0.715,0.0,0.058997050147492625,0.0,1,41,0.0625,0.052810399586380084,0.0,0.3333333333333333,0.4486437329197134,88,False
robust_mrna_strict,high_confidence,MUC16,True,True,9606.ENSP00000381008,2,1.8359999999999999,0.0,0.022123893805309734,1.0,4,6,0.125,0.13560824285397738,0.0,0.125,0.3856082428539774,89,False
robust_mrna_strict,high_confidence,ADH7,True,True,9606.ENSP00000420269,2,1.522,0.0,0.025507548152004164,1.0,3,8,0.125,0.1124159834552035,0.0,0.14411764705882352,0.381533630514027,90,False
robust_mrna_strict,high_confidence,MUC4,True,True,9606.ENSP00000417498,2,1.752,0.0,0.022123893805309734,1.0,4,6,0.125,0.12940394416131176,0.0,0.125,0.37940394416131173,91,False
