stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore,gene_set,score_label,combined_score
9606.ENSP00000306410,9606.ENSP00000366402,ARMC4,C9ORF135,9606,0.599,0.0,0.0,0.0,0.219,0.507,0.0,0.0,robust_mrna_strict,medium_confidence,0.599
9606.ENSP00000297268,9606.ENSP00000316881,COL1A2,P3H2,9606,0.599,0.0,0.0,0.0,0.044,0.0,0.5,0.228,robust_mrna_strict,medium_confidence,0.599
9606.ENSP00000262442,9606.ENSP00000306410,DNAH9,ARMC4,9606,0.599,0.0,0.0,0.0,0.158,0.0,0.0,0.543,robust_mrna_strict,medium_confidence,0.599
9606.ENSP00000341346,9606.ENSP00000365811,TEKT1,SPAG6,9606,0.598,0.0,0.0,0.0,0.198,0.0,0.0,0.518,robust_mrna_strict,medium_confidence,0.598
9606.ENSP00000364694,9606.ENSP00000410715,ASPN,SFRP4,9606,0.598,0.0,0.0,0.0,0.435,0.0,0.0,0.319,robust_mrna_strict,medium_confidence,0.598
9606.ENSP00000297848,9606.ENSP00000316881,COL14A1,P3H2,9606,0.598,0.0,0.0,0.0,0.05,0.0,0.5,0.221,robust_mrna_strict,medium_confidence,0.598
9606.ENSP00000252242,9606.ENSP00000418525,KRT5,MME,9606,0.597,0.0,0.0,0.0,0.06,0.0,0.0,0.589,robust_mrna_strict,medium_confidence,0.597
9606.ENSP00000306410,9606.ENSP00000311273,ARMC4,DNAH7,9606,0.596,0.0,0.0,0.0,0.15,0.0,0.0,0.544,robust_mrna_strict,medium_confidence,0.596
9606.ENSP00000269141,9606.ENSP00000481841,CDH2,CD24,9606,0.596,0.0,0.0,0.0,0.0,0.0,0.0,0.596,robust_mrna_strict,medium_confidence,0.596
9606.ENSP00000297267,9606.ENSP00000410715,FNDC1,SFRP4,9606,0.595,0.0,0.0,0.0,0.509,0.0,0.0,0.209,robust_mrna_strict,medium_confidence,0.595
9606.ENSP00000341346,9606.ENSP00000367815,TEKT1,DNAAF1,9606,0.595,0.0,0.0,0.0,0.238,0.0,0.0,0.49,robust_mrna_strict,medium_confidence,0.595
9606.ENSP00000288710,9606.ENSP00000341346,DRC1,TEKT1,9606,0.594,0.0,0.0,0.0,0.348,0.0,0.0,0.402,robust_mrna_strict,medium_confidence,0.594
9606.ENSP00000271651,9606.ENSP00000297268,CTSK,COL1A2,9606,0.594,0.0,0.0,0.0,0.26,0.0,0.0,0.474,robust_mrna_strict,medium_confidence,0.594
9606.ENSP00000304408,9606.ENSP00000497653,COL3A1,COL17A1,9606,0.594,0.0,0.0,0.167,0.044,0.0,0.4,0.251,robust_mrna_strict,medium_confidence,0.594
9606.ENSP00000391504,9606.ENSP00000478589,CCDC173,TTC25,9606,0.593,0.0,0.0,0.0,0.209,0.507,0.0,0.041,robust_mrna_strict,medium_confidence,0.593
9606.ENSP00000225844,9606.ENSP00000294728,CCL13,VCAM1,9606,0.593,0.0,0.0,0.0,0.092,0.096,0.0,0.544,robust_mrna_strict,medium_confidence,0.593
9606.ENSP00000271588,9606.ENSP00000381008,HMCN1,MUC16,9606,0.593,0.0,0.0,0.0,0.067,0.0,0.0,0.582,robust_mrna_strict,medium_confidence,0.593
9606.ENSP00000312554,9606.ENSP00000367815,DNAH12,DNAAF1,9606,0.593,0.0,0.0,0.0,0.114,0.093,0.0,0.534,robust_mrna_strict,medium_confidence,0.593
9606.ENSP00000339449,9606.ENSP00000349568,CFAP52,CFAP43,9606,0.592,0.0,0.0,0.0,0.329,0.0,0.0,0.417,robust_mrna_strict,medium_confidence,0.592
9606.ENSP00000288912,9606.ENSP00000339449,WDR66,CFAP52,9606,0.591,0.0,0.0,0.0,0.095,0.1,0.0,0.539,robust_mrna_strict,medium_confidence,0.591
9606.ENSP00000362869,9606.ENSP00000445786,MORN5,FAM216B,9606,0.59,0.0,0.0,0.0,0.27,0.0,0.0,0.46,robust_mrna_strict,medium_confidence,0.59
9606.ENSP00000312554,9606.ENSP00000341442,DNAH12,SNTN,9606,0.587,0.0,0.0,0.0,0.406,0.0,0.0,0.334,robust_mrna_strict,medium_confidence,0.587
9606.ENSP00000252242,9606.ENSP00000481841,KRT5,CD24,9606,0.587,0.0,0.0,0.0,0.067,0.0,0.0,0.576,robust_mrna_strict,medium_confidence,0.587
9606.ENSP00000260128,9606.ENSP00000297268,SULF1,COL1A2,9606,0.587,0.0,0.0,0.0,0.394,0.0,0.0,0.346,robust_mrna_strict,medium_confidence,0.587
9606.ENSP00000238682,9606.ENSP00000260302,TGFB3,MMP13,9606,0.587,0.0,0.0,0.0,0.074,0.0,0.0,0.573,robust_mrna_strict,medium_confidence,0.587
9606.ENSP00000377197,9606.ENSP00000381008,HYDIN,MUC16,9606,0.586,0.0,0.0,0.0,0.056,0.091,0.0,0.557,robust_mrna_strict,medium_confidence,0.586
9606.ENSP00000288912,9606.ENSP00000374045,WDR66,DNAH6,9606,0.585,0.0,0.0,0.0,0.097,0.071,0.0,0.545,robust_mrna_strict,medium_confidence,0.585
9606.ENSP00000333845,9606.ENSP00000380524,C11ORF88,CAPSL,9606,0.585,0.0,0.0,0.0,0.44,0.0,0.0,0.289,robust_mrna_strict,medium_confidence,0.585
9606.ENSP00000291536,9606.ENSP00000478589,RSPH1,TTC25,9606,0.585,0.0,0.0,0.0,0.172,0.053,0.0,0.513,robust_mrna_strict,medium_confidence,0.585
9606.ENSP00000284240,9606.ENSP00000295550,THY1,COL6A3,9606,0.584,0.0,0.0,0.0,0.212,0.0,0.0,0.494,robust_mrna_strict,medium_confidence,0.584
9606.ENSP00000368952,9606.ENSP00000445786,STOML3,FAM216B,9606,0.584,0.0,0.0,0.0,0.43,0.0,0.0,0.3,robust_mrna_strict,medium_confidence,0.584
9606.ENSP00000288710,9606.ENSP00000374045,DRC1,DNAH6,9606,0.584,0.0,0.0,0.0,0.097,0.0,0.36,0.338,robust_mrna_strict,medium_confidence,0.584
9606.ENSP00000262103,9606.ENSP00000337946,EFCAB1,PACRG,9606,0.584,0.0,0.0,0.0,0.149,0.507,0.0,0.09,robust_mrna_strict,medium_confidence,0.584
9606.ENSP00000206423,9606.ENSP00000304408,CCDC80,COL3A1,9606,0.583,0.0,0.0,0.0,0.429,0.045,0.0,0.297,robust_mrna_strict,medium_confidence,0.583
9606.ENSP00000311273,9606.ENSP00000374045,DNAH7,DNAH6,9606,0.583,0.0,0.0,0.0,0.247,0.0,0.36,0.205,robust_mrna_strict,medium_confidence,0.583
9606.ENSP00000262442,9606.ENSP00000341346,DNAH9,TEKT1,9606,0.582,0.0,0.0,0.0,0.279,0.0,0.0,0.443,robust_mrna_strict,medium_confidence,0.582
9606.ENSP00000357726,9606.ENSP00000362195,S100A12,CSF3R,9606,0.582,0.0,0.0,0.0,0.416,0.106,0.0,0.263,robust_mrna_strict,medium_confidence,0.582
9606.ENSP00000260453,9606.ENSP00000478589,MNS1,TTC25,9606,0.582,0.0,0.0,0.0,0.074,0.507,0.0,0.159,robust_mrna_strict,medium_confidence,0.582
9606.ENSP00000364711,9606.ENSP00000369071,OGN,POSTN,9606,0.581,0.0,0.0,0.0,0.202,0.045,0.0,0.494,robust_mrna_strict,medium_confidence,0.581
9606.ENSP00000238682,9606.ENSP00000284240,TGFB3,THY1,9606,0.581,0.0,0.0,0.0,0.067,0.0,0.0,0.57,robust_mrna_strict,medium_confidence,0.581
9606.ENSP00000283357,9606.ENSP00000380524,FAM81B,CAPSL,9606,0.581,0.0,0.0,0.0,0.417,0.0,0.0,0.312,robust_mrna_strict,medium_confidence,0.581
9606.ENSP00000265104,9606.ENSP00000381008,DNAH5,MUC16,9606,0.58,0.0,0.0,0.0,0.058,0.099,0.0,0.545,robust_mrna_strict,medium_confidence,0.58
9606.ENSP00000333845,9606.ENSP00000376647,C11ORF88,MAP3K19,9606,0.58,0.0,0.0,0.0,0.335,0.0,0.0,0.395,robust_mrna_strict,medium_confidence,0.58
9606.ENSP00000262103,9606.ENSP00000381553,EFCAB1,CFAP53,9606,0.579,0.0,0.0,0.0,0.113,0.429,0.0,0.236,robust_mrna_strict,medium_confidence,0.579
9606.ENSP00000265104,9606.ENSP00000341346,DNAH5,TEKT1,9606,0.579,0.0,0.0,0.0,0.2,0.0,0.0,0.495,robust_mrna_strict,medium_confidence,0.579
9606.ENSP00000217939,9606.ENSP00000297268,MXRA5,COL1A2,9606,0.579,0.0,0.0,0.0,0.347,0.091,0.0,0.348,robust_mrna_strict,medium_confidence,0.579
9606.ENSP00000264012,9606.ENSP00000325954,CDH3,CDHR3,9606,0.579,0.0,0.0,0.0,0.0,0.0,0.54,0.124,robust_mrna_strict,medium_confidence,0.579
9606.ENSP00000360210,9606.ENSP00000390232,C20ORF85,ZBBX,9606,0.578,0.0,0.0,0.0,0.337,0.0,0.0,0.391,robust_mrna_strict,medium_confidence,0.578
9606.ENSP00000238682,9606.ENSP00000297268,TGFB3,COL1A2,9606,0.575,0.0,0.0,0.0,0.126,0.067,0.0,0.521,robust_mrna_strict,medium_confidence,0.575
9606.ENSP00000253354,9606.ENSP00000283752,BPIFB1,SERPINB3,9606,0.575,0.0,0.0,0.0,0.083,0.0,0.0,0.556,robust_mrna_strict,medium_confidence,0.575
9606.ENSP00000298032,9606.ENSP00000333845,ARMC3,C11ORF88,9606,0.574,0.0,0.0,0.0,0.442,0.0,0.0,0.269,robust_mrna_strict,medium_confidence,0.574
9606.ENSP00000304408,9606.ENSP00000316881,COL3A1,P3H2,9606,0.574,0.0,0.0,0.0,0.0,0.0,0.5,0.183,robust_mrna_strict,medium_confidence,0.574
9606.ENSP00000233710,9606.ENSP00000267842,ACADL,SLC27A2,9606,0.573,0.0,0.002,0.0,0.044,0.0,0.151,0.516,robust_mrna_strict,medium_confidence,0.573
9606.ENSP00000222271,9606.ENSP00000364694,COMP,ASPN,9606,0.573,0.0,0.0,0.0,0.36,0.099,0.0,0.32,robust_mrna_strict,medium_confidence,0.573
9606.ENSP00000316881,9606.ENSP00000497653,P3H2,COL17A1,9606,0.573,0.0,0.0,0.0,0.049,0.0,0.5,0.175,robust_mrna_strict,medium_confidence,0.573
9606.ENSP00000188790,9606.ENSP00000225964,FAP,COL1A1,9606,0.573,0.0,0.0,0.0,0.461,0.0,0.0,0.241,robust_mrna_strict,medium_confidence,0.573
9606.ENSP00000349568,9606.ENSP00000381553,CFAP43,CFAP53,9606,0.572,0.0,0.0,0.0,0.346,0.0,0.0,0.371,robust_mrna_strict,medium_confidence,0.572
9606.ENSP00000294728,9606.ENSP00000423822,VCAM1,GPX8,9606,0.571,0.0,0.0,0.0,0.054,0.0,0.0,0.565,robust_mrna_strict,medium_confidence,0.571
9606.ENSP00000298032,9606.ENSP00000331044,ARMC3,ENKUR,9606,0.571,0.0,0.0,0.0,0.348,0.0,0.0,0.37,robust_mrna_strict,medium_confidence,0.571
9606.ENSP00000297268,9606.ENSP00000378517,COL1A2,SPP1,9606,0.57,0.0,0.0,0.0,0.132,0.0,0.0,0.524,robust_mrna_strict,medium_confidence,0.57
9606.ENSP00000353846,9606.ENSP00000426809,DCLK1,PROM1,9606,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.57,robust_mrna_strict,medium_confidence,0.57
9606.ENSP00000303540,9606.ENSP00000418081,SCN1A,CACNA2D2,9606,0.57,0.0,0.0,0.0,0.089,0.289,0.0,0.389,robust_mrna_strict,medium_confidence,0.57
9606.ENSP00000377546,9606.ENSP00000497653,KRT15,COL17A1,9606,0.57,0.0,0.0,0.0,0.302,0.095,0.0,0.375,robust_mrna_strict,medium_confidence,0.57
9606.ENSP00000219299,9606.ENSP00000285871,CCDC113,CCDC146,9606,0.569,0.0,0.0,0.0,0.094,0.0,0.0,0.544,robust_mrna_strict,medium_confidence,0.569
9606.ENSP00000312286,9606.ENSP00000481699,PLA2G1B,SERPINI2,9606,0.569,0.0,0.0,0.0,0.165,0.0,0.0,0.505,robust_mrna_strict,medium_confidence,0.569
9606.ENSP00000260227,9606.ENSP00000410715,MMP7,SFRP4,9606,0.569,0.0,0.0,0.0,0.127,0.0,0.0,0.527,robust_mrna_strict,medium_confidence,0.569
9606.ENSP00000292641,9606.ENSP00000346251,SCGB3A1,BPIFA1,9606,0.568,0.0,0.0,0.0,0.326,0.0,0.0,0.386,robust_mrna_strict,medium_confidence,0.568
9606.ENSP00000294728,9606.ENSP00000322788,VCAM1,MMP1,9606,0.567,0.0,0.0,0.0,0.107,0.045,0.0,0.532,robust_mrna_strict,medium_confidence,0.567
9606.ENSP00000391504,9606.ENSP00000432172,CCDC173,CCDC17,9606,0.567,0.0,0.0,0.0,0.065,0.089,0.0,0.532,robust_mrna_strict,medium_confidence,0.567
9606.ENSP00000339449,9606.ENSP00000376910,CFAP52,LRRIQ1,9606,0.567,0.0,0.0,0.0,0.224,0.091,0.0,0.436,robust_mrna_strict,medium_confidence,0.567
9606.ENSP00000341346,9606.ENSP00000380524,TEKT1,CAPSL,9606,0.566,0.0,0.0,0.0,0.466,0.0,0.0,0.22,robust_mrna_strict,medium_confidence,0.566
9606.ENSP00000306410,9606.ENSP00000358965,ARMC4,C1ORF194,9606,0.566,0.0,0.0,0.0,0.156,0.507,0.0,0.0,robust_mrna_strict,medium_confidence,0.566
9606.ENSP00000233954,9606.ENSP00000284240,IL1RL1,THY1,9606,0.566,0.0,0.0,0.0,0.0,0.0,0.0,0.566,robust_mrna_strict,medium_confidence,0.566
9606.ENSP00000260227,9606.ENSP00000260302,MMP7,MMP13,9606,0.564,0.0,0.0,0.078,0.131,0.0,0.4,0.199,robust_mrna_strict,medium_confidence,0.564
9606.ENSP00000368664,9606.ENSP00000379616,RGCC,MYH11,9606,0.561,0.0,0.0,0.0,0.084,0.0,0.0,0.541,robust_mrna_strict,medium_confidence,0.561
9606.ENSP00000283357,9606.ENSP00000341442,FAM81B,SNTN,9606,0.561,0.0,0.0,0.0,0.393,0.0,0.0,0.307,robust_mrna_strict,medium_confidence,0.561
9606.ENSP00000261383,9606.ENSP00000288710,DNAH3,DRC1,9606,0.561,0.0,0.0,0.0,0.109,0.0,0.36,0.293,robust_mrna_strict,medium_confidence,0.561
9606.ENSP00000361072,9606.ENSP00000376899,TSPAN1,PTGFRN,9606,0.561,0.0,0.0,0.0,0.044,0.0,0.0,0.56,robust_mrna_strict,medium_confidence,0.561
9606.ENSP00000269025,9606.ENSP00000341346,LRRC46,TEKT1,9606,0.56,0.0,0.0,0.0,0.427,0.0,0.0,0.264,robust_mrna_strict,medium_confidence,0.56
9606.ENSP00000269141,9606.ENSP00000325954,CDH2,CDHR3,9606,0.559,0.0,0.0,0.0,0.0,0.0,0.54,0.082,robust_mrna_strict,medium_confidence,0.559
9606.ENSP00000297848,9606.ENSP00000369071,COL14A1,POSTN,9606,0.559,0.0,0.0,0.0,0.235,0.071,0.0,0.429,robust_mrna_strict,medium_confidence,0.559
9606.ENSP00000364210,9606.ENSP00000418525,AGER,MME,9606,0.558,0.0,0.0,0.0,0.0,0.0,0.0,0.558,robust_mrna_strict,medium_confidence,0.558
9606.ENSP00000262103,9606.ENSP00000391504,EFCAB1,CCDC173,9606,0.557,0.0,0.0,0.0,0.14,0.507,0.0,0.0,robust_mrna_strict,medium_confidence,0.557
9606.ENSP00000292641,9606.ENSP00000436812,SCGB3A1,MUC5B,9606,0.557,0.0,0.0,0.0,0.326,0.0,0.0,0.37,robust_mrna_strict,medium_confidence,0.557
9606.ENSP00000297268,9606.ENSP00000364711,COL1A2,OGN,9606,0.557,0.0,0.0,0.0,0.261,0.091,0.0,0.394,robust_mrna_strict,medium_confidence,0.557
9606.ENSP00000229554,9606.ENSP00000294664,RSPH4A,WDR63,9606,0.556,0.0,0.0,0.0,0.295,0.0,0.0,0.396,robust_mrna_strict,medium_confidence,0.556
9606.ENSP00000367815,9606.ENSP00000478589,DNAAF1,TTC25,9606,0.556,0.0,0.0,0.0,0.057,0.051,0.0,0.544,robust_mrna_strict,medium_confidence,0.556
9606.ENSP00000365280,9606.ENSP00000373574,ID1,ACVRL1,9606,0.555,0.0,0.0,0.0,0.049,0.0,0.0,0.552,robust_mrna_strict,medium_confidence,0.555
9606.ENSP00000288710,9606.ENSP00000478589,DRC1,TTC25,9606,0.555,0.0,0.0,0.0,0.088,0.0,0.0,0.532,robust_mrna_strict,medium_confidence,0.555
9606.ENSP00000238682,9606.ENSP00000369071,TGFB3,POSTN,9606,0.555,0.0,0.0,0.0,0.149,0.0,0.0,0.498,robust_mrna_strict,medium_confidence,0.555
9606.ENSP00000260227,9606.ENSP00000286758,MMP7,CXCL13,9606,0.555,0.0,0.0,0.0,0.11,0.0,0.0,0.521,robust_mrna_strict,medium_confidence,0.555
9606.ENSP00000217939,9606.ENSP00000369071,MXRA5,POSTN,9606,0.555,0.0,0.0,0.0,0.422,0.045,0.0,0.26,robust_mrna_strict,medium_confidence,0.555
9606.ENSP00000298032,9606.ENSP00000478589,ARMC3,TTC25,9606,0.555,0.0,0.0,0.0,0.102,0.429,0.0,0.202,robust_mrna_strict,medium_confidence,0.555
9606.ENSP00000323588,9606.ENSP00000494686,SOX2,SIX1,9606,0.554,0.0,0.0,0.0,0.087,0.115,0.0,0.492,robust_mrna_strict,medium_confidence,0.554
9606.ENSP00000284240,9606.ENSP00000376637,THY1,IGF1,9606,0.554,0.0,0.0,0.0,0.066,0.0,0.0,0.542,robust_mrna_strict,medium_confidence,0.554
9606.ENSP00000260302,9606.ENSP00000297268,MMP13,COL1A2,9606,0.553,0.0,0.0,0.0,0.093,0.05,0.0,0.523,robust_mrna_strict,medium_confidence,0.553
9606.ENSP00000285871,9606.ENSP00000339449,CCDC146,CFAP52,9606,0.552,0.0,0.0,0.0,0.104,0.071,0.0,0.505,robust_mrna_strict,medium_confidence,0.552
9606.ENSP00000367815,9606.ENSP00000374045,DNAAF1,DNAH6,9606,0.552,0.0,0.0,0.0,0.115,0.093,0.0,0.487,robust_mrna_strict,medium_confidence,0.552
9606.ENSP00000284240,9606.ENSP00000369071,THY1,POSTN,9606,0.551,0.0,0.0,0.0,0.18,0.0,0.0,0.476,robust_mrna_strict,medium_confidence,0.551
9606.ENSP00000356886,9606.ENSP00000391504,CCDC190,CCDC173,9606,0.551,0.0,0.0,0.0,0.061,0.0,0.0,0.542,robust_mrna_strict,medium_confidence,0.551
9606.ENSP00000222271,9606.ENSP00000297268,COMP,COL1A2,9606,0.551,0.0,0.0,0.0,0.186,0.099,0.0,0.436,robust_mrna_strict,medium_confidence,0.551
9606.ENSP00000304408,9606.ENSP00000322788,COL3A1,MMP1,9606,0.55,0.0,0.0,0.0,0.116,0.05,0.0,0.507,robust_mrna_strict,medium_confidence,0.55
9606.ENSP00000265104,9606.ENSP00000298032,DNAH5,ARMC3,9606,0.55,0.0,0.0,0.0,0.227,0.0,0.0,0.442,robust_mrna_strict,medium_confidence,0.55
9606.ENSP00000229554,9606.ENSP00000478589,RSPH4A,TTC25,9606,0.55,0.0,0.0,0.0,0.15,0.0,0.0,0.492,robust_mrna_strict,medium_confidence,0.55
9606.ENSP00000265239,9606.ENSP00000294664,IQCG,WDR63,9606,0.55,0.0,0.0,0.0,0.154,0.0,0.0,0.49,robust_mrna_strict,medium_confidence,0.55
9606.ENSP00000337946,9606.ENSP00000365811,PACRG,SPAG6,9606,0.549,0.0,0.0,0.235,0.095,0.0,0.0,0.401,robust_mrna_strict,medium_confidence,0.549
9606.ENSP00000219299,9606.ENSP00000291536,CCDC113,RSPH1,9606,0.549,0.0,0.0,0.0,0.205,0.0,0.0,0.455,robust_mrna_strict,medium_confidence,0.549
9606.ENSP00000414390,9606.ENSP00000478589,CFAP300,TTC25,9606,0.549,0.0,0.0,0.0,0.083,0.069,0.0,0.514,robust_mrna_strict,medium_confidence,0.549
9606.ENSP00000260302,9606.ENSP00000304408,MMP13,COL3A1,9606,0.546,0.0,0.0,0.0,0.096,0.05,0.0,0.514,robust_mrna_strict,medium_confidence,0.546
9606.ENSP00000337946,9606.ENSP00000478589,PACRG,TTC25,9606,0.546,0.0,0.0,0.0,0.093,0.507,0.0,0.067,robust_mrna_strict,medium_confidence,0.546
9606.ENSP00000298032,9606.ENSP00000312554,ARMC3,DNAH12,9606,0.546,0.0,0.0,0.0,0.425,0.0,0.0,0.242,robust_mrna_strict,medium_confidence,0.546
9606.ENSP00000353608,9606.ENSP00000372221,DSC3,SERPINB5,9606,0.544,0.0,0.0,0.0,0.349,0.0,0.0,0.329,robust_mrna_strict,medium_confidence,0.544
9606.ENSP00000262442,9606.ENSP00000414390,DNAH9,CFAP300,9606,0.544,0.0,0.0,0.0,0.074,0.05,0.0,0.523,robust_mrna_strict,medium_confidence,0.544
9606.ENSP00000298032,9606.ENSP00000337946,ARMC3,PACRG,9606,0.543,0.0,0.0,0.0,0.2,0.319,0.0,0.227,robust_mrna_strict,medium_confidence,0.543
9606.ENSP00000297268,9606.ENSP00000497653,COL1A2,COL17A1,9606,0.543,0.0,0.0,0.147,0.0,0.0,0.4,0.179,robust_mrna_strict,medium_confidence,0.543
9606.ENSP00000219299,9606.ENSP00000337804,CCDC113,SPAG17,9606,0.543,0.0,0.0,0.0,0.06,0.0,0.0,0.534,robust_mrna_strict,medium_confidence,0.543
9606.ENSP00000260453,9606.ENSP00000262103,MNS1,EFCAB1,9606,0.542,0.0,0.0,0.0,0.061,0.507,0.0,0.092,robust_mrna_strict,medium_confidence,0.542
9606.ENSP00000333374,9606.ENSP00000342169,CCDC60,TEX9,9606,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.542,robust_mrna_strict,medium_confidence,0.542
9606.ENSP00000267584,9606.ENSP00000288912,AK7,WDR66,9606,0.542,0.0,0.0,0.0,0.098,0.107,0.0,0.477,robust_mrna_strict,medium_confidence,0.542
9606.ENSP00000225964,9606.ENSP00000379616,COL1A1,MYH11,9606,0.542,0.0,0.0,0.0,0.085,0.058,0.0,0.512,robust_mrna_strict,medium_confidence,0.542
9606.ENSP00000333374,9606.ENSP00000391504,CCDC60,CCDC173,9606,0.542,0.0,0.0,0.0,0.061,0.0,0.0,0.532,robust_mrna_strict,medium_confidence,0.542
9606.ENSP00000381553,9606.ENSP00000417769,CFAP53,IQUB,9606,0.542,0.0,0.0,0.0,0.224,0.091,0.0,0.403,robust_mrna_strict,medium_confidence,0.542
9606.ENSP00000349568,9606.ENSP00000367815,CFAP43,DNAAF1,9606,0.541,0.0,0.0,0.0,0.168,0.0,0.0,0.47,robust_mrna_strict,medium_confidence,0.541
9606.ENSP00000285871,9606.ENSP00000365811,CCDC146,SPAG6,9606,0.541,0.0,0.0,0.0,0.072,0.096,0.0,0.497,robust_mrna_strict,medium_confidence,0.541
9606.ENSP00000222271,9606.ENSP00000238682,COMP,TGFB3,9606,0.54,0.0,0.0,0.0,0.151,0.045,0.0,0.478,robust_mrna_strict,medium_confidence,0.54
9606.ENSP00000269025,9606.ENSP00000339449,LRRC46,CFAP52,9606,0.54,0.0,0.0,0.0,0.224,0.091,0.0,0.401,robust_mrna_strict,medium_confidence,0.54
9606.ENSP00000262103,9606.ENSP00000366402,EFCAB1,C9ORF135,9606,0.54,0.0,0.0,0.0,0.107,0.507,0.0,0.0,robust_mrna_strict,medium_confidence,0.54
9606.ENSP00000284240,9606.ENSP00000343129,THY1,TRIM29,9606,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.54,robust_mrna_strict,medium_confidence,0.54
9606.ENSP00000206423,9606.ENSP00000297268,CCDC80,COL1A2,9606,0.539,0.0,0.0,0.0,0.368,0.045,0.0,0.298,robust_mrna_strict,medium_confidence,0.539
9606.ENSP00000288840,9606.ENSP00000346251,SMAD6,BPIFA1,9606,0.539,0.0,0.0,0.0,0.045,0.292,0.0,0.374,robust_mrna_strict,medium_confidence,0.539
9606.ENSP00000270879,9606.ENSP00000465638,FCN3,TMEM100,9606,0.538,0.0,0.0,0.0,0.121,0.0,0.0,0.496,robust_mrna_strict,medium_confidence,0.538
9606.ENSP00000294728,9606.ENSP00000297848,VCAM1,COL14A1,9606,0.538,0.0,0.0,0.0,0.086,0.0,0.0,0.515,robust_mrna_strict,medium_confidence,0.538
9606.ENSP00000423822,9606.ENSP00000451419,GPX8,DIO2,9606,0.538,0.0,0.0,0.0,0.061,0.0,0.0,0.528,robust_mrna_strict,medium_confidence,0.538
9606.ENSP00000350132,9606.ENSP00000379616,PLN,MYH11,9606,0.537,0.0,0.0,0.0,0.447,0.0,0.0,0.198,robust_mrna_strict,medium_confidence,0.537
9606.ENSP00000298032,9606.ENSP00000366402,ARMC3,C9ORF135,9606,0.537,0.0,0.0,0.0,0.223,0.429,0.0,0.0,robust_mrna_strict,medium_confidence,0.537
9606.ENSP00000264731,9606.ENSP00000377546,TP63,KRT15,9606,0.537,0.0,0.0,0.0,0.281,0.0,0.0,0.383,robust_mrna_strict,medium_confidence,0.537
9606.ENSP00000265104,9606.ENSP00000374045,DNAH5,DNAH6,9606,0.536,0.0,0.0,0.0,0.122,0.0,0.36,0.24,robust_mrna_strict,medium_confidence,0.536
9606.ENSP00000285871,9606.ENSP00000295213,CCDC146,SPATA18,9606,0.536,0.0,0.0,0.0,0.074,0.0,0.0,0.52,robust_mrna_strict,medium_confidence,0.536
9606.ENSP00000343847,9606.ENSP00000358965,NEK10,C1ORF194,9606,0.536,0.0,0.0,0.0,0.065,0.139,0.0,0.47,robust_mrna_strict,medium_confidence,0.536
9606.ENSP00000306410,9606.ENSP00000349568,ARMC4,CFAP43,9606,0.535,0.0,0.0,0.0,0.191,0.0,0.0,0.449,robust_mrna_strict,medium_confidence,0.535
9606.ENSP00000364140,9606.ENSP00000364694,COL15A1,ASPN,9606,0.535,0.0,0.0,0.0,0.121,0.05,0.0,0.488,robust_mrna_strict,medium_confidence,0.535
9606.ENSP00000358965,9606.ENSP00000478589,C1ORF194,TTC25,9606,0.535,0.0,0.0,0.0,0.097,0.507,0.0,0.0,robust_mrna_strict,medium_confidence,0.535
9606.ENSP00000225964,9606.ENSP00000410715,COL1A1,SFRP4,9606,0.534,0.0,0.0,0.0,0.233,0.0,0.0,0.417,robust_mrna_strict,medium_confidence,0.534
9606.ENSP00000322788,9606.ENSP00000378517,MMP1,SPP1,9606,0.534,0.0,0.0,0.0,0.094,0.0,0.0,0.507,robust_mrna_strict,medium_confidence,0.534
9606.ENSP00000337804,9606.ENSP00000341346,SPAG17,TEKT1,9606,0.534,0.0,0.0,0.0,0.216,0.0,0.0,0.43,robust_mrna_strict,medium_confidence,0.534
9606.ENSP00000256404,9606.ENSP00000362869,PEBP4,MORN5,9606,0.534,0.0,0.0,0.0,0.06,0.0,0.0,0.524,robust_mrna_strict,medium_confidence,0.534
9606.ENSP00000188790,9606.ENSP00000378517,FAP,SPP1,9606,0.534,0.0,0.0,0.0,0.064,0.0,0.0,0.523,robust_mrna_strict,medium_confidence,0.534
9606.ENSP00000304408,9606.ENSP00000364711,COL3A1,OGN,9606,0.533,0.0,0.0,0.0,0.269,0.091,0.0,0.354,robust_mrna_strict,medium_confidence,0.533
9606.ENSP00000358965,9606.ENSP00000380524,C1ORF194,CAPSL,9606,0.531,0.0,0.0,0.0,0.531,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.531
9606.ENSP00000306410,9606.ENSP00000391504,ARMC4,CCDC173,9606,0.531,0.0,0.0,0.0,0.075,0.507,0.0,0.056,robust_mrna_strict,medium_confidence,0.531
9606.ENSP00000349568,9606.ENSP00000365811,CFAP43,SPAG6,9606,0.53,0.0,0.0,0.0,0.253,0.0,0.0,0.397,robust_mrna_strict,medium_confidence,0.53
9606.ENSP00000358575,9606.ENSP00000417841,CFAP206,EFCAB10,9606,0.53,0.0,0.0,0.0,0.121,0.0,0.0,0.487,robust_mrna_strict,medium_confidence,0.53
