series_id,group,broad_celltype,fine_celltype,gene_symbol,cells,mean_norm_count_per_10k,log1p_mean_norm,detected_cells,detection_fraction
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,CDH3,2577,0.04190678520538895,0.04105248175320538,99,0.03841676367869616
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,COL14A1,2577,0.045534179365205124,0.04452793123664531,86,0.033372138145129994
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,COL1A1,2577,0.08479876559220303,0.08139450029055445,208,0.0807140085370586
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,COL3A1,2577,0.09413137220854552,0.0899607810759394,206,0.07993791230112533
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,CTNNB1,2577,5.667433542290425,1.8972350096138473,2361,0.9161816065192084
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,CXCL12,2577,0.013895828451417,0.01380016660894006,27,0.010477299185098952
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,CXCR4,2577,2.3852084429608817,1.2194154828910775,1768,0.686069072564998
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,FZD1,2577,0.02635503227015402,0.026013722243180916,67,0.025999223903764065
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,FZD2,2577,0.007623337772216513,0.00759442697105899,14,0.00543267365153279
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,FZD5,2577,0.030780660417617425,0.030316437898705105,75,0.02910360884749709
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,IL1B,2577,0.5008939706324135,0.406060911003973,535,0.2076057431121459
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,IL1R1,2577,0.4855752760611321,0.3958020885249892,551,0.21381451299961196
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,ITGA1,2577,0.1250706379831877,0.11784582300360578,291,0.11292200232828871
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,ITGA2,2577,0.020043048520411093,0.01984483083737332,43,0.016686069072564997
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,ITGA4,2577,0.11506075080219269,0.10890888845221511,251,0.09740007760962359
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,ITGAV,2577,1.1512945993705685,0.7660698001686029,1274,0.4943733022894839
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,ITGB1,2577,1.2532356383152548,0.8123672446696203,1554,0.6030267753201397
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,LEF1,2577,0.012791810478076251,0.012710686354225864,25,0.009701202949165696
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,LRP6,2577,0.20518690812577253,0.18663466539205148,339,0.13154831199068684
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,POSTN,2577,0.023847885543407214,0.023567966308763448,53,0.020566550252231277
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,PTGFRN,2577,0.06235756176508568,0.06049055331444137,178,0.06907256499805976
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,SPP1,2577,7.986192686832522,2.195689253421912,1186,0.46022506790842066
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,TCF7L2,2577,2.5646326631124663,1.2710610087571446,1566,0.6076833527357393
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,TGFB1,2577,2.691296539029772,1.3059777619287265,2006,0.7784245246410555
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,TGFBR1,2577,0.385089387180826,0.3257646770374599,703,0.2727978269305394
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,TGFBR2,2577,0.7463268642653919,0.5575146473793186,1119,0.4342258440046566
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,TNF,2577,0.052601725120216825,0.0512649328495719,114,0.04423748544819558
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,TNFRSF12A,2577,0.13830870968937967,0.1295435728082791,287,0.1113698098564222
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,TNFRSF1A,2577,0.9567550256708595,0.6712875020760853,1337,0.5188203337213815
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,TNFSF12,2577,0.3381243809681048,0.2912689177502915,735,0.2852153667054715
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,TNIK,2577,1.1585982240609511,0.7694590406815172,1161,0.45052386495925495
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,WNT5A,2577,0.016032845186597415,0.015905676573317956,19,0.007372914241365929
GSE136831,IPF,Myeloid,Macrophage_MT-tRNAs,WNT7B,2577,0.0053600293253505855,0.0053457154937563665,13,0.005044625533566162
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,CCL2,222,0.1565051410068222,0.1454026479944978,12,0.05405405405405406
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,CCR2,222,0.06914791297341874,0.06686198820878166,5,0.02252252252252252
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,CD24,222,0.0470432672281307,0.045970255989782036,3,0.013513513513513514
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,CD44,222,8.361086110181203,2.2365613211702025,194,0.8738738738738738
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,CD74,222,13.357582546389414,2.6642782030965284,202,0.9099099099099099
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,CDH3,222,0.007259475430305406,0.007233252272975013,1,0.0045045045045045045
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,COL14A1,222,0.020301249809446528,0.020097926641473734,2,0.009009009009009009
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,COL1A1,222,0.14154134195719215,0.13237940355237796,9,0.04054054054054054
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,COL3A1,222,0.106595819842302,0.10128847399624676,13,0.05855855855855856
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,CTNNB1,222,7.849795407072596,2.1803943409077124,178,0.8018018018018018
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,CXCL12,222,0.008385153582473017,0.008350193476790266,1,0.0045045045045045045
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,CXCR4,222,4.131250310269562,1.635349354685262,138,0.6216216216216216
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,FZD1,222,0.0227928375302285,0.022536961604575467,3,0.013513513513513514
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,FZD2,222,0.0,0.0,0,0.0
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,FZD5,222,0.05869901602778859,0.05704081095124475,4,0.018018018018018018
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,IL1B,222,1.4382277388367104,0.8912714388525929,42,0.1891891891891892
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,IL1R1,222,1.1675315357987774,0.7735889789548511,56,0.25225225225225223
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,ITGA1,222,0.14273387862152065,0.13342353060145432,13,0.05855855855855856
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,ITGA2,222,0.0099202927638159,0.009871409683346665,2,0.009009009009009009
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,ITGA4,222,0.2391926404534377,0.21446007115311028,21,0.0945945945945946
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,ITGAV,222,1.6581321358406234,0.9776236715613058,85,0.38288288288288286
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,ITGB1,222,2.178772479276237,1.156495109463749,111,0.5
GSE136831,IPF,Myeloid,Monocyte_MT-tRNAs,LEF1,222,0.0,0.0,0,0.0
