series_id,donor_id,group,broad_celltype,gene_symbol,cells,library_sum,raw_count_sum,norm_count_per_10k,log1p_norm_count_per_10k
GSE136831,226C,Control,Myeloid,COL3A1,728,3782517.0,10.0,0.02643742248878194,0.026093993600844138
GSE136831,226C,Control,Myeloid,GPX3,728,3782517.0,156.0,0.4124237908249983,0.3453072291846907
GSE136831,226C,Control,Myeloid,POSTN,728,3782517.0,2.0,0.005287484497756388,0.005273554831952709
GSE136831,226C,Control,Myeloid,PTGFRN,728,3782517.0,19.0,0.05023110272868569,0.04901023778830011
GSE136831,226C,Control,Myeloid,SPP1,728,3782517.0,2150.0,5.684045835088117,1.8997234681435247
GSE136831,226C,Control,Stromal,CD24,32,429206.0,3.0,0.0698965065726015,0.0675619209665159
GSE136831,226C,Control,Stromal,COL14A1,32,429206.0,63.0,1.4678266380246314,0.9033378596636984
GSE136831,226C,Control,Stromal,COL1A1,32,429206.0,978.0,22.78626114266809,3.169108151083939
GSE136831,226C,Control,Stromal,COL3A1,32,429206.0,1321.0,30.77776172746886,3.4587667284038544
GSE136831,226C,Control,Stromal,GPX3,32,429206.0,97.0,2.2599870458474487,1.1817232217042946
GSE136831,226C,Control,Stromal,POSTN,32,429206.0,10.0,0.23298835524200504,0.20944077988943896
GSE136831,226C,Control,Stromal,PTGFRN,32,429206.0,10.0,0.23298835524200504,0.20944077988943896
GSE136831,226C,Control,Stromal,SPP1,32,429206.0,3.0,0.0698965065726015,0.0675619209665159
GSE136831,228I,IPF,Endothelial,CD24,117,781829.0,1.0,0.01279052068930674,0.012709412854995873
GSE136831,228I,IPF,Endothelial,COL14A1,117,781829.0,8.0,0.10232416551445392,0.09742082855773038
GSE136831,228I,IPF,Endothelial,COL1A1,117,781829.0,18.0,0.23022937240752134,0.2072006336309191
GSE136831,228I,IPF,Endothelial,COL3A1,117,781829.0,17.0,0.2174388517182146,0.1967493502518919
GSE136831,228I,IPF,Endothelial,GPX3,117,781829.0,91.0,1.1639373827269135,0.7719294246722909
GSE136831,228I,IPF,Endothelial,POSTN,117,781829.0,164.0,2.0976453930463057,1.1306422722561476
GSE136831,228I,IPF,Endothelial,PTGFRN,117,781829.0,5.0,0.06395260344653371,0.06199084429430943
GSE136831,228I,IPF,Endothelial,SPP1,117,781829.0,179.0,2.2895032033859066,1.1907365513649664
GSE136831,228I,IPF,Epithelial,CD24,96,821361.0,201.0,2.4471578270699488,1.2375500732779432
GSE136831,228I,IPF,Epithelial,COL14A1,96,821361.0,14.0,0.1704488038755188,0.15738726831265645
GSE136831,228I,IPF,Epithelial,COL1A1,96,821361.0,85.0,1.03486773781565,0.7104308230799927
GSE136831,228I,IPF,Epithelial,COL3A1,96,821361.0,71.0,0.8644189339401311,0.6229494409787906
GSE136831,228I,IPF,Epithelial,GPX3,96,821361.0,9.0,0.10957423106283352,0.10397636612122882
GSE136831,228I,IPF,Epithelial,POSTN,96,821361.0,4.0,0.04869965825014823,0.0475509759786501
GSE136831,228I,IPF,Epithelial,PTGFRN,96,821361.0,21.0,0.25567320581327824,0.22767184773724267
GSE136831,228I,IPF,Epithelial,SPP1,96,821361.0,24.0,0.29219794950088934,0.256344605312693
GSE136831,228I,IPF,Lymphoid,CD24,400,1297720.0,24.0,0.18493974046789752,0.16969192136826663
GSE136831,228I,IPF,Lymphoid,COL14A1,400,1297720.0,11.0,0.08476404771445305,0.08136249579864482
GSE136831,228I,IPF,Lymphoid,COL1A1,400,1297720.0,71.0,0.5471133988841969,0.43639087135058785
GSE136831,228I,IPF,Lymphoid,COL3A1,400,1297720.0,37.0,0.28511543322134203,0.2508485456132487
GSE136831,228I,IPF,Lymphoid,GPX3,400,1297720.0,11.0,0.08476404771445305,0.08136249579864482
GSE136831,228I,IPF,Lymphoid,POSTN,400,1297720.0,8.0,0.06164658015596585,0.05982108038673645
GSE136831,228I,IPF,Lymphoid,PTGFRN,400,1297720.0,1.0,0.007705822519495731,0.007676284316201892
GSE136831,228I,IPF,Lymphoid,SPP1,400,1297720.0,22.0,0.1695280954289061,0.1566003302070705
GSE136831,228I,IPF,Myeloid,CD24,400,1997864.0,3.0,0.015016037127652334,0.01490441249469583
GSE136831,228I,IPF,Myeloid,COL14A1,400,1997864.0,21.0,0.10511225989356633,0.09994692247339189
GSE136831,228I,IPF,Myeloid,COL1A1,400,1997864.0,29.0,0.1451550255673059,0.1355400213498932
GSE136831,228I,IPF,Myeloid,COL3A1,400,1997864.0,41.0,0.2052191740779152,0.18666143760473616
GSE136831,228I,IPF,Myeloid,GPX3,400,1997864.0,118.0,0.5906307936876584,0.46413066314707313
GSE136831,228I,IPF,Myeloid,POSTN,400,1997864.0,5.0,0.025026728546087222,0.024718688880711083
GSE136831,228I,IPF,Myeloid,PTGFRN,400,1997864.0,19.0,0.09510156847513145,0.09084711556513043
GSE136831,228I,IPF,Myeloid,SPP1,400,1997864.0,1376.0,6.887355695883203,2.065260932407825
GSE136831,228I,IPF,Stromal,CD24,281,3155325.0,3.0,0.009507736920919399,0.00946282285324274
GSE136831,228I,IPF,Stromal,COL14A1,281,3155325.0,407.0,1.2898829756047316,0.828500713904366
GSE136831,228I,IPF,Stromal,COL1A1,281,3155325.0,11307.0,35.834660454945215,3.606439262091618
GSE136831,228I,IPF,Stromal,COL3A1,281,3155325.0,10534.0,33.38483357498831,3.5376155827132147
GSE136831,228I,IPF,Stromal,GPX3,281,3155325.0,1817.0,5.758519328436848,1.9108038318084628
GSE136831,228I,IPF,Stromal,POSTN,281,3155325.0,1191.0,3.7745715576050007,1.5633042437510403
GSE136831,228I,IPF,Stromal,PTGFRN,281,3155325.0,97.0,0.3074168271097272,0.2680533027804297
GSE136831,228I,IPF,Stromal,SPP1,281,3155325.0,49.0,0.15529303637501685,0.1443540229417272
GSE136831,244C,Control,Endothelial,CD24,12,22749.0,0.0,0.0,0.0
GSE136831,244C,Control,Endothelial,COL14A1,12,22749.0,0.0,0.0,0.0
GSE136831,244C,Control,Endothelial,COL1A1,12,22749.0,0.0,0.0,0.0
GSE136831,244C,Control,Endothelial,COL3A1,12,22749.0,0.0,0.0,0.0
GSE136831,244C,Control,Endothelial,GPX3,12,22749.0,13.0,5.714536902720999,1.9042748629985227
GSE136831,244C,Control,Endothelial,POSTN,12,22749.0,0.0,0.0,0.0
GSE136831,244C,Control,Endothelial,PTGFRN,12,22749.0,0.0,0.0,0.0
GSE136831,244C,Control,Endothelial,SPP1,12,22749.0,0.0,0.0,0.0
GSE136831,244C,Control,Epithelial,CD24,78,222208.0,39.0,1.7551123271889402,1.0134582138931152
GSE136831,244C,Control,Epithelial,COL14A1,78,222208.0,7.0,0.31502016129032256,0.27385199729191034
GSE136831,244C,Control,Epithelial,COL1A1,78,222208.0,0.0,0.0,0.0
GSE136831,244C,Control,Epithelial,COL3A1,78,222208.0,0.0,0.0,0.0
GSE136831,244C,Control,Epithelial,GPX3,78,222208.0,5.0,0.225014400921659,0.2029525997820063
GSE136831,244C,Control,Epithelial,POSTN,78,222208.0,0.0,0.0,0.0
GSE136831,244C,Control,Epithelial,PTGFRN,78,222208.0,1.0,0.045002880184331795,0.04401964157023144
GSE136831,244C,Control,Epithelial,SPP1,78,222208.0,1.0,0.045002880184331795,0.04401964157023144
GSE136831,244C,Control,Lymphoid,CD24,36,149474.0,4.0,0.26760506843999626,0.2371293472804028
GSE136831,244C,Control,Lymphoid,COL14A1,36,149474.0,5.0,0.3345063355499953,0.288561437359599
GSE136831,244C,Control,Lymphoid,COL1A1,36,149474.0,0.0,0.0,0.0
GSE136831,244C,Control,Lymphoid,COL3A1,36,149474.0,0.0,0.0,0.0
GSE136831,244C,Control,Lymphoid,GPX3,36,149474.0,3.0,0.20070380132999718,0.18290788597772992
GSE136831,244C,Control,Lymphoid,POSTN,36,149474.0,1.0,0.06690126710999907,0.06475843487039767
GSE136831,244C,Control,Lymphoid,PTGFRN,36,149474.0,0.0,0.0,0.0
GSE136831,244C,Control,Lymphoid,SPP1,36,149474.0,0.0,0.0,0.0
GSE136831,244C,Control,Myeloid,CD24,9,59110.0,0.0,0.0,0.0
GSE136831,244C,Control,Myeloid,COL14A1,9,59110.0,0.0,0.0,0.0
GSE136831,244C,Control,Myeloid,COL1A1,9,59110.0,0.0,0.0,0.0
GSE136831,244C,Control,Myeloid,COL3A1,9,59110.0,0.0,0.0,0.0
GSE136831,244C,Control,Myeloid,GPX3,9,59110.0,0.0,0.0,0.0
GSE136831,244C,Control,Myeloid,POSTN,9,59110.0,0.0,0.0,0.0
GSE136831,244C,Control,Myeloid,PTGFRN,9,59110.0,0.0,0.0,0.0
GSE136831,244C,Control,Myeloid,SPP1,9,59110.0,0.0,0.0,0.0
GSE136831,244C,Control,Stromal,CD24,9,28537.0,0.0,0.0,0.0
GSE136831,244C,Control,Stromal,COL14A1,9,28537.0,4.0,1.4016890352875215,0.876172254530782
GSE136831,244C,Control,Stromal,COL1A1,9,28537.0,7.0,2.4529558117531622,1.2392306212663609
GSE136831,244C,Control,Stromal,COL3A1,9,28537.0,5.0,1.7521112941094017,1.0123683604268496
GSE136831,244C,Control,Stromal,GPX3,9,28537.0,27.0,9.46140098819077,2.347692387353468
GSE136831,244C,Control,Stromal,POSTN,9,28537.0,0.0,0.0,0.0
GSE136831,244C,Control,Stromal,PTGFRN,9,28537.0,2.0,0.7008445176437608,0.5311249027948436
GSE136831,244C,Control,Stromal,SPP1,9,28537.0,0.0,0.0,0.0
GSE136831,253C,Control,Endothelial,CD24,59,318536.0,0.0,0.0,0.0
GSE136831,253C,Control,Endothelial,COL14A1,59,318536.0,1.0,0.03139362583820981,0.03091092250917685
GSE136831,253C,Control,Endothelial,COL1A1,59,318536.0,0.0,0.0,0.0
GSE136831,253C,Control,Endothelial,COL3A1,59,318536.0,1.0,0.03139362583820981,0.03091092250917685
GSE136831,253C,Control,Endothelial,GPX3,59,318536.0,257.0,8.06816184041992,2.204769579907713
GSE136831,253C,Control,Endothelial,POSTN,59,318536.0,97.0,3.0451817063063515,1.39752647071447
GSE136831,253C,Control,Endothelial,PTGFRN,59,318536.0,1.0,0.03139362583820981,0.03091092250917685
GSE136831,253C,Control,Endothelial,SPP1,59,318536.0,0.0,0.0,0.0
GSE136831,253C,Control,Epithelial,CD24,13,172917.0,19.0,1.0987930625675901,0.7413624473968978
GSE136831,253C,Control,Epithelial,COL14A1,13,172917.0,3.0,0.17349364145804055,0.15998531785202919
GSE136831,253C,Control,Epithelial,COL1A1,13,172917.0,0.0,0.0,0.0
GSE136831,253C,Control,Epithelial,COL3A1,13,172917.0,0.0,0.0,0.0
GSE136831,253C,Control,Epithelial,GPX3,13,172917.0,6.0,0.3469872829160811,0.29787045634140397
GSE136831,253C,Control,Epithelial,POSTN,13,172917.0,0.0,0.0,0.0
GSE136831,253C,Control,Epithelial,PTGFRN,13,172917.0,0.0,0.0,0.0
GSE136831,253C,Control,Epithelial,SPP1,13,172917.0,4.0,0.23132485527738744,0.20809070782052527
GSE136831,253C,Control,Lymphoid,CD24,102,378829.0,2.0,0.0527942686541949,0.05144783766660794
GSE136831,253C,Control,Lymphoid,COL14A1,102,378829.0,0.0,0.0,0.0
GSE136831,253C,Control,Lymphoid,COL1A1,102,378829.0,0.0,0.0,0.0
GSE136831,253C,Control,Lymphoid,COL3A1,102,378829.0,0.0,0.0,0.0
GSE136831,253C,Control,Lymphoid,GPX3,102,378829.0,4.0,0.1055885373083898,0.10037780613055175
GSE136831,253C,Control,Lymphoid,POSTN,102,378829.0,0.0,0.0,0.0
GSE136831,253C,Control,Lymphoid,PTGFRN,102,378829.0,0.0,0.0,0.0
GSE136831,253C,Control,Lymphoid,SPP1,102,378829.0,3.0,0.07919140298129236,0.07621205977635516
GSE136831,253C,Control,Myeloid,CD24,664,6589059.0,2.0,0.00303533478756223,0.0030307374595297458
GSE136831,253C,Control,Myeloid,COL14A1,664,6589059.0,62.0,0.09409537841442912,0.08992788339373219
GSE136831,253C,Control,Myeloid,COL1A1,664,6589059.0,3.0,0.004553002181343345,0.004542668620855409
GSE136831,253C,Control,Myeloid,COL3A1,664,6589059.0,4.0,0.00607066957512446,0.006052317296871006
GSE136831,253C,Control,Myeloid,GPX3,664,6589059.0,423.0,0.6419733075694116,0.49589875485024415
GSE136831,253C,Control,Myeloid,POSTN,664,6589059.0,4.0,0.00607066957512446,0.006052317296871006
GSE136831,253C,Control,Myeloid,PTGFRN,664,6589059.0,23.0,0.03490635005696564,0.0343109395867473
GSE136831,253C,Control,Myeloid,SPP1,664,6589059.0,1134.0,1.7210348245477844,1.0010122581564698
GSE136831,253C,Control,Stromal,CD24,26,166972.0,0.0,0.0,0.0
GSE136831,253C,Control,Stromal,COL14A1,26,166972.0,8.0,0.4791222480415878,0.3914488361895192
GSE136831,253C,Control,Stromal,COL1A1,26,166972.0,40.0,2.395611240207939,1.222483786103532
GSE136831,253C,Control,Stromal,COL3A1,26,166972.0,43.0,2.5752820832235344,1.2740440774313742
GSE136831,253C,Control,Stromal,GPX3,26,166972.0,398.0,23.83633184006899,3.212307574665962
GSE136831,253C,Control,Stromal,POSTN,26,166972.0,0.0,0.0,0.0
GSE136831,253C,Control,Stromal,PTGFRN,26,166972.0,1.0,0.05989028100519848,0.05816539428094097
GSE136831,253C,Control,Stromal,SPP1,26,166972.0,1.0,0.05989028100519848,0.05816539428094097
GSE136831,296C,Control,Endothelial,CD24,291,1226262.0,0.0,0.0,0.0
GSE136831,296C,Control,Endothelial,COL14A1,291,1226262.0,16.0,0.1304778261089392,0.12264039830994712
GSE136831,296C,Control,Endothelial,COL1A1,291,1226262.0,1.0,0.0081548641318087,0.008121792899918531
GSE136831,296C,Control,Endothelial,COL3A1,291,1226262.0,0.0,0.0,0.0
GSE136831,296C,Control,Endothelial,GPX3,291,1226262.0,414.0,3.3761137505688015,1.47616105897032
GSE136831,296C,Control,Endothelial,POSTN,291,1226262.0,545.0,4.444400951835741,1.6945877323041663
GSE136831,296C,Control,Endothelial,PTGFRN,291,1226262.0,8.0,0.0652389130544696,0.06319910550938275
GSE136831,296C,Control,Endothelial,SPP1,291,1226262.0,0.0,0.0,0.0
GSE136831,296C,Control,Epithelial,CD24,126,712723.0,45.0,0.6313813360870913,0.48942710139171636
GSE136831,296C,Control,Epithelial,COL14A1,126,712723.0,21.0,0.2946446235073093,0.25823623548881564
GSE136831,296C,Control,Epithelial,COL1A1,126,712723.0,4.0,0.05612278542996367,0.05460445260616767
GSE136831,296C,Control,Epithelial,COL3A1,126,712723.0,0.0,0.0,0.0
GSE136831,296C,Control,Epithelial,GPX3,126,712723.0,2.0,0.028061392714981835,0.027674885789638518
GSE136831,296C,Control,Epithelial,POSTN,126,712723.0,3.0,0.042092089072472756,0.04123031665499857
GSE136831,296C,Control,Epithelial,PTGFRN,126,712723.0,2.0,0.028061392714981835,0.027674885789638518
GSE136831,296C,Control,Epithelial,SPP1,126,712723.0,1.0,0.014030696357490918,0.01393317725269153
GSE136831,296C,Control,Lymphoid,CD24,299,727555.0,0.0,0.0,0.0
GSE136831,296C,Control,Lymphoid,COL14A1,299,727555.0,6.0,0.08246799211056209,0.07924361196826332
GSE136831,296C,Control,Lymphoid,COL1A1,299,727555.0,1.0,0.013744665351760348,0.013651064141911333
GSE136831,296C,Control,Lymphoid,COL3A1,299,727555.0,1.0,0.013744665351760348,0.013651064141911333
GSE136831,296C,Control,Lymphoid,GPX3,299,727555.0,10.0,0.1374466535176035,0.1287859727367201
GSE136831,296C,Control,Lymphoid,POSTN,299,727555.0,0.0,0.0,0.0
GSE136831,296C,Control,Lymphoid,PTGFRN,299,727555.0,1.0,0.013744665351760348,0.013651064141911333
GSE136831,296C,Control,Lymphoid,SPP1,299,727555.0,0.0,0.0,0.0
GSE136831,296C,Control,Myeloid,CD24,1992,12909571.0,3.0,0.0023238572373938684,0.0023211612570717237
GSE136831,296C,Control,Myeloid,COL14A1,1992,12909571.0,77.0,0.059645669093109296,0.05793457780135841
GSE136831,296C,Control,Myeloid,COL1A1,1992,12909571.0,4.0,0.0030984763165251583,0.0030936859314953597
GSE136831,296C,Control,Myeloid,COL3A1,1992,12909571.0,6.0,0.004647714474787737,0.004636947199127244
GSE136831,296C,Control,Myeloid,GPX3,1992,12909571.0,1214.0,0.9403875620653854,0.6628877273835244
GSE136831,296C,Control,Myeloid,POSTN,1992,12909571.0,11.0,0.008520809870444184,0.008484712676627912
GSE136831,296C,Control,Myeloid,PTGFRN,1992,12909571.0,46.0,0.035632477640039316,0.035012329585455415
GSE136831,296C,Control,Myeloid,SPP1,1992,12909571.0,64.0,0.04957562106440253,0.0483859120557009
GSE136831,296C,Control,Stromal,CD24,37,200789.0,1.0,0.049803525093506114,0.04860302770192987
GSE136831,296C,Control,Stromal,COL14A1,37,200789.0,21.0,1.0458740269636284,0.7158250952348914
GSE136831,296C,Control,Stromal,COL1A1,37,200789.0,171.0,8.516402790989547,2.2530169193075844
GSE136831,296C,Control,Stromal,COL3A1,37,200789.0,154.0,7.669742864399942,2.1598391322672823
GSE136831,296C,Control,Stromal,GPX3,37,200789.0,384.0,19.12455363590635,3.001940643476363
GSE136831,296C,Control,Stromal,POSTN,37,200789.0,23.0,1.1454810771506407,0.7633638056252486
GSE136831,296C,Control,Stromal,PTGFRN,37,200789.0,3.0,0.14941057528051835,0.13924926774564422
GSE136831,296C,Control,Stromal,SPP1,37,200789.0,0.0,0.0,0.0
GSE136831,29I,IPF,Endothelial,CD24,24,221596.0,0.0,0.0,0.0
GSE136831,29I,IPF,Endothelial,COL14A1,24,221596.0,1.0,0.045127168360439715,0.044138570223824974
GSE136831,29I,IPF,Endothelial,COL1A1,24,221596.0,0.0,0.0,0.0
GSE136831,29I,IPF,Endothelial,COL3A1,24,221596.0,0.0,0.0,0.0
GSE136831,29I,IPF,Endothelial,GPX3,24,221596.0,56.0,2.5271214281846244,1.2604820788395108
GSE136831,29I,IPF,Endothelial,POSTN,24,221596.0,174.0,7.852127294716511,2.1806578024194008
GSE136831,29I,IPF,Endothelial,PTGFRN,24,221596.0,2.0,0.09025433672087943,0.08641100546351273
GSE136831,29I,IPF,Endothelial,SPP1,24,221596.0,7.0,0.31589017852307805,0.27451337845059404
GSE136831,29I,IPF,Epithelial,CD24,123,1885277.0,704.0,3.734199271512886,1.554812603892588
GSE136831,29I,IPF,Epithelial,COL14A1,123,1885277.0,10.0,0.053042603288535314,0.051683691296868
GSE136831,29I,IPF,Epithelial,COL1A1,123,1885277.0,107.0,0.5675558551873279,0.4495176261834391
GSE136831,29I,IPF,Epithelial,COL3A1,123,1885277.0,8.0,0.042434082630828256,0.04155844260138042
GSE136831,29I,IPF,Epithelial,GPX3,123,1885277.0,38.0,0.2015618924964342,0.18362228755715349
GSE136831,29I,IPF,Epithelial,POSTN,123,1885277.0,4.0,0.021217041315414128,0.020995093785531403
GSE136831,29I,IPF,Epithelial,PTGFRN,123,1885277.0,37.0,0.1962576321675807,0.17919804384206678
GSE136831,29I,IPF,Epithelial,SPP1,123,1885277.0,62.0,0.328864140388919,0.284324547559693
GSE136831,29I,IPF,Lymphoid,CD24,60,251675.0,2.0,0.07946756729909604,0.07646792633342828
GSE136831,29I,IPF,Lymphoid,COL14A1,60,251675.0,3.0,0.11920135094864409,0.11261535143474262
GSE136831,29I,IPF,Lymphoid,COL1A1,60,251675.0,0.0,0.0,0.0
GSE136831,29I,IPF,Lymphoid,COL3A1,60,251675.0,0.0,0.0,0.0
GSE136831,29I,IPF,Lymphoid,GPX3,60,251675.0,0.0,0.0,0.0
GSE136831,29I,IPF,Lymphoid,POSTN,60,251675.0,1.0,0.03973378364954802,0.0389647031254605
GSE136831,29I,IPF,Lymphoid,PTGFRN,60,251675.0,0.0,0.0,0.0
GSE136831,29I,IPF,Lymphoid,SPP1,60,251675.0,4.0,0.15893513459819208,0.14750159609443367
GSE136831,29I,IPF,Myeloid,CD24,976,13293669.0,46.0,0.03460293768409609,0.0340177180227362
GSE136831,29I,IPF,Myeloid,COL14A1,976,13293669.0,63.0,0.047390979871696826,0.046302290903021376
GSE136831,29I,IPF,Myeloid,COL1A1,976,13293669.0,18.0,0.01354027996334195,0.01344942954724502
GSE136831,29I,IPF,Myeloid,COL3A1,976,13293669.0,4.0,0.0030089511029648772,0.0030044332699518356
GSE136831,29I,IPF,Myeloid,GPX3,976,13293669.0,769.0,0.5784708495449977,0.4564565616581842
GSE136831,29I,IPF,Myeloid,POSTN,976,13293669.0,6.0,0.004513426654447316,0.004503271688695151
GSE136831,29I,IPF,Myeloid,PTGFRN,976,13293669.0,110.0,0.08274615533153412,0.07950055026956802
GSE136831,29I,IPF,Myeloid,SPP1,976,13293669.0,8442.0,6.350391302807374,1.9947535502848217
GSE136831,29I,IPF,Stromal,CD24,13,83945.0,0.0,0.0,0.0
GSE136831,29I,IPF,Stromal,COL14A1,13,83945.0,13.0,1.5486330335338616,0.9355571501551339
GSE136831,29I,IPF,Stromal,COL1A1,13,83945.0,76.0,9.053546965274883,2.3079255041074305
GSE136831,29I,IPF,Stromal,COL3A1,13,83945.0,118.0,14.056822919768896,2.7118312386135104
GSE136831,29I,IPF,Stromal,GPX3,13,83945.0,26.0,3.0972660670677232,1.410319938381342
GSE136831,29I,IPF,Stromal,POSTN,13,83945.0,0.0,0.0,0.0
GSE136831,29I,IPF,Stromal,PTGFRN,13,83945.0,4.0,0.4765024718565728,0.389676096332896
GSE136831,29I,IPF,Stromal,SPP1,13,83945.0,0.0,0.0,0.0
GSE136831,388C,Control,Endothelial,CD24,87,197807.0,0.0,0.0,0.0
GSE136831,388C,Control,Endothelial,COL14A1,87,197807.0,1.0,0.0505543282088096,0.04931795648999561
GSE136831,388C,Control,Endothelial,COL1A1,87,197807.0,1.0,0.0505543282088096,0.04931795648999561
GSE136831,388C,Control,Endothelial,COL3A1,87,197807.0,0.0,0.0,0.0
GSE136831,388C,Control,Endothelial,GPX3,87,197807.0,152.0,7.684257887739059,2.1615119484589176
GSE136831,388C,Control,Endothelial,POSTN,87,197807.0,13.0,0.6572062667145248,0.5051332127216384
GSE136831,388C,Control,Endothelial,PTGFRN,87,197807.0,0.0,0.0,0.0
GSE136831,388C,Control,Endothelial,SPP1,87,197807.0,2.0,0.1011086564176192,0.09631754171546006
GSE136831,388C,Control,Epithelial,CD24,80,340370.0,35.0,1.0282927402532538,0.7071944245488927
GSE136831,388C,Control,Epithelial,COL14A1,80,340370.0,5.0,0.146898962893322,0.13706174611844096
GSE136831,388C,Control,Epithelial,COL1A1,80,340370.0,15.0,0.44069688867996587,0.365126946993846
GSE136831,388C,Control,Epithelial,COL3A1,80,340370.0,8.0,0.23503834062931517,0.21110201464203301
GSE136831,388C,Control,Epithelial,GPX3,80,340370.0,19.0,0.5582160589946235,0.44354161498051153
GSE136831,388C,Control,Epithelial,POSTN,80,340370.0,0.0,0.0,0.0
GSE136831,388C,Control,Epithelial,PTGFRN,80,340370.0,8.0,0.23503834062931517,0.21110201464203301
GSE136831,388C,Control,Epithelial,SPP1,80,340370.0,4.0,0.11751917031465758,0.1111112020024365
GSE136831,388C,Control,Lymphoid,CD24,188,390985.0,3.0,0.07672928628975535,0.07392800751583065
GSE136831,388C,Control,Lymphoid,COL14A1,188,390985.0,6.0,0.1534585725795107,0.1427648834479431
GSE136831,388C,Control,Lymphoid,COL1A1,188,390985.0,0.0,0.0,0.0
GSE136831,388C,Control,Lymphoid,COL3A1,188,390985.0,0.0,0.0,0.0
GSE136831,388C,Control,Lymphoid,GPX3,188,390985.0,8.0,0.20461143010601432,0.18615705029740406
GSE136831,388C,Control,Lymphoid,POSTN,188,390985.0,0.0,0.0,0.0
GSE136831,388C,Control,Lymphoid,PTGFRN,188,390985.0,0.0,0.0,0.0
GSE136831,388C,Control,Lymphoid,SPP1,188,390985.0,2.0,0.05115285752650358,0.049887521401736655
GSE136831,388C,Control,Myeloid,CD24,481,1721649.0,0.0,0.0,0.0
GSE136831,388C,Control,Myeloid,COL14A1,481,1721649.0,14.0,0.08131738815519307,0.07818010162725408
GSE136831,388C,Control,Myeloid,COL1A1,481,1721649.0,1.0,0.005808384868228077,0.00579158123741154
GSE136831,388C,Control,Myeloid,COL3A1,481,1721649.0,2.0,0.011616769736456154,0.011549813114442163
GSE136831,388C,Control,Myeloid,GPX3,481,1721649.0,237.0,1.376587213770054,0.8656655148080054
GSE136831,388C,Control,Myeloid,POSTN,481,1721649.0,1.0,0.005808384868228077,0.00579158123741154
GSE136831,388C,Control,Myeloid,PTGFRN,481,1721649.0,11.0,0.06389223355050884,0.061934101532815346
GSE136831,388C,Control,Myeloid,SPP1,481,1721649.0,127.0,0.7376648782649657,0.5525421879201106
GSE136831,388C,Control,Stromal,CD24,52,153846.0,0.0,0.0,0.0
GSE136831,388C,Control,Stromal,COL14A1,52,153846.0,13.0,0.8450008450008449,0.6124797354874235
GSE136831,388C,Control,Stromal,COL1A1,52,153846.0,75.0,4.875004875004875,1.7707068898179423
GSE136831,388C,Control,Stromal,COL3A1,52,153846.0,58.0,3.77000377000377,1.5623470952571221
GSE136831,388C,Control,Stromal,GPX3,52,153846.0,265.0,17.225017225017226,2.902795223025536
GSE136831,388C,Control,Stromal,POSTN,52,153846.0,0.0,0.0,0.0
GSE136831,388C,Control,Stromal,PTGFRN,52,153846.0,4.0,0.26000026000026,0.23111192731277805
GSE136831,388C,Control,Stromal,SPP1,52,153846.0,0.0,0.0,0.0
GSE136831,396C,Control,Endothelial,CD24,27,85025.0,1.0,0.11761246692149367,0.11119468398205329
GSE136831,396C,Control,Endothelial,COL14A1,27,85025.0,2.0,0.23522493384298734,0.21125308616218658
GSE136831,396C,Control,Endothelial,COL1A1,27,85025.0,0.0,0.0,0.0
GSE136831,396C,Control,Endothelial,COL3A1,27,85025.0,0.0,0.0,0.0
GSE136831,396C,Control,Endothelial,GPX3,27,85025.0,20.0,2.3522493384298735,1.2096315648265243
GSE136831,396C,Control,Endothelial,POSTN,27,85025.0,0.0,0.0,0.0
GSE136831,396C,Control,Endothelial,PTGFRN,27,85025.0,0.0,0.0,0.0
GSE136831,396C,Control,Endothelial,SPP1,27,85025.0,0.0,0.0,0.0
GSE136831,396C,Control,Epithelial,CD24,208,590546.0,10.0,0.16933481896414504,0.1564350563348725
GSE136831,396C,Control,Epithelial,COL14A1,208,590546.0,8.0,0.13546785517131604,0.12704477319871527
GSE136831,396C,Control,Epithelial,COL1A1,208,590546.0,5.0,0.08466740948207252,0.08127340496138986
GSE136831,396C,Control,Epithelial,COL3A1,208,590546.0,0.0,0.0,0.0
GSE136831,396C,Control,Epithelial,GPX3,208,590546.0,1.0,0.016933481896414505,0.01679170872912842
GSE136831,396C,Control,Epithelial,POSTN,208,590546.0,1.0,0.016933481896414505,0.01679170872912842
GSE136831,396C,Control,Epithelial,PTGFRN,208,590546.0,4.0,0.06773392758565802,0.06553857802549921
GSE136831,396C,Control,Epithelial,SPP1,208,590546.0,0.0,0.0,0.0
GSE136831,396C,Control,Lymphoid,CD24,14,24646.0,0.0,0.0,0.0
GSE136831,396C,Control,Lymphoid,COL14A1,14,24646.0,0.0,0.0,0.0
GSE136831,396C,Control,Lymphoid,COL1A1,14,24646.0,0.0,0.0,0.0
GSE136831,396C,Control,Lymphoid,COL3A1,14,24646.0,0.0,0.0,0.0
GSE136831,396C,Control,Lymphoid,GPX3,14,24646.0,0.0,0.0,0.0
GSE136831,396C,Control,Lymphoid,POSTN,14,24646.0,0.0,0.0,0.0
GSE136831,396C,Control,Lymphoid,PTGFRN,14,24646.0,0.0,0.0,0.0
GSE136831,396C,Control,Lymphoid,SPP1,14,24646.0,0.0,0.0,0.0
GSE136831,396C,Control,Myeloid,CD24,950,2776831.0,1.0,0.0036012274423614546,0.0035947585488018026
