gene_set,database,input_entrez_count,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,category,subcategory,significant
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9931510,Phosphorylated BMAL1:CLOCK (ARNTL:CLOCK) activates expression of core clock genes,0/8,14/4964,0,0,-0.150526478150265,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-2408522,Selenoamino acid metabolism,0/8,60/4964,0,0,-0.313077514031832,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-2173788,Downregulation of TGF-beta receptor signaling,0/8,15/4964,0,0,-0.155825448250191,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-1221632,Meiotic synapsis,0/8,15/4964,0,0,-0.155825448250191,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-418597,G alpha (z) signalling events,0/8,26/4964,0,0,-0.205382111015194,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-8853884,Transcriptional Regulation by VENTX,0/8,17/4964,0,0,-0.165922387303053,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9013406,RHOQ GTPase cycle,0/8,29/4964,0,0,-0.216973603937523,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9013407,RHOH GTPase cycle,0/8,22/4964,0,0,-0.188847592269946,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9013408,RHOG GTPase cycle,0/8,41/4964,0,0,-0.258302430514348,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9013409,RHOJ GTPase cycle,0/8,30/4964,0,0,-0.220705185465901,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9013424,RHOV GTPase cycle,0/8,15/4964,0,0,-0.155825448250191,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-74158,RNA Polymerase III Transcription,0/8,14/4964,0,0,-0.150526478150265,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-749476,RNA Polymerase III Abortive And Retractive Initiation,0/8,14/4964,0,0,-0.150526478150265,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-76046,RNA Polymerase III Transcription Initiation,0/8,10/4964,0,0,-0.127166723339423,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-1222556,ROS and RNS production in phagocytes,0/8,21/4964,0,0,-0.184487023643115,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-74752,Signaling by Insulin receptor,0/8,42/4964,0,0,-0.261460039682762,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-77387,Insulin receptor recycling,0/8,17/4964,0,0,-0.165922387303053,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-917937,Iron uptake and transport,0/8,32/4964,0,0,-0.227989547931742,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-917977,Transferrin endocytosis and recycling,0/8,17/4964,0,0,-0.165922387303053,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9639288,Amino acids regulate mTORC1,0/8,23/4964,0,0,-0.193111427097891,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9711097,Cellular response to starvation,0/8,80/4964,0,0,-0.362250211830136,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-5689896,Ovarian tumor domain proteases,0/8,16/4964,0,0,-0.160952092823946,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-3000157,Laminin interactions,0/8,25/4964,0,0,-0.201373340054172,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-3000171,Non-integrin membrane-ECM interactions,0/8,62/4964,0,0,-0.31831761598347,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-8874081,MET activates PTK2 signaling,0/8,23/4964,0,0,-0.193111427097891,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-8875878,MET promotes cell motility,0/8,29/4964,0,0,-0.216973603937523,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9638630,Attachment of bacteria to epithelial cells,0/8,19/4964,0,0,-0.175446672055056,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9640148,Infection with Enterobacteria,0/8,30/4964,0,0,-0.220705185465901,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9820448,Developmental Cell Lineages of the Exocrine Pancreas,0/8,51/4964,0,0,-0.28837870564982,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9913351,Formation of the dystrophin-glycoprotein complex (DGC),0/8,25/4964,0,0,-0.201373340054172,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9925563,Developmental Lineage of Pancreatic Ductal Cells,0/8,36/4964,0,0,-0.241917554170069,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9931953,Biofilm formation,0/8,19/4964,0,0,-0.175446672055056,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-166208,mTORC1-mediated signalling,0/8,12/4964,0,0,-0.139332293923975,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-380972,Energy dependent regulation of mTOR by LKB1-AMPK,0/8,12/4964,0,0,-0.139332293923975,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-391160,Signal regulatory protein family interactions,0/8,11/4964,0,0,-0.133387047870982,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-156590,Glutathione conjugation,0/8,24/4964,0,0,-0.197284801243676,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-1638074,Keratan sulfate/keratin metabolism,0/8,26/4964,0,0,-0.205382111015194,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-2022854,Keratan sulfate biosynthesis,0/8,20/4964,0,0,-0.180022690890763,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,0/8,60/4964,0,0,-0.313077514031832,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,0/8,63/4964,0,0,-0.320907158995095,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,0/8,60/4964,0,0,-0.313077514031832,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade,0/8,63/4964,0,0,-0.320907158995095,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-5260271,Diseases of Immune System,0/8,25/4964,0,0,-0.201373340054172,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-5602358,Diseases associated with the TLR signaling cascade,0/8,24/4964,0,0,-0.197284801243676,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-5602498,MyD88 deficiency (TLR2/4),0/8,13/4964,0,0,-0.145036294397856,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-5603041,IRAK4 deficiency (TLR2/4),0/8,14/4964,0,0,-0.150526478150265,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-5686938,Regulation of TLR by endogenous ligand,0/8,16/4964,0,0,-0.160952092823946,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,0/8,80/4964,0,0,-0.362250211830136,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-112315,Transmission across Chemical Synapses,0/8,112/4964,0,0,-0.430031330154083,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-399954,Sema3A PAK dependent Axon repulsion,0/8,13/4964,0,0,-0.145036294397856,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-399955,SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion,0/8,11/4964,0,0,-0.133387047870982,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,0/8,25/4964,0,0,-0.201373340054172,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-190872,Transport of connexons to the plasma membrane,0/8,10/4964,0,0,-0.127166723339423,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-389958,Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,0/8,14/4964,0,0,-0.150526478150265,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-389960,Formation of tubulin folding intermediates by CCT/TriC,0/8,11/4964,0,0,-0.133387047870982,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-437239,Recycling pathway of L1,0/8,21/4964,0,0,-0.184487023643115,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-438064,Post NMDA receptor activation events,0/8,33/4964,0,0,-0.23154795563918,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-442755,Activation of NMDA receptors and postsynaptic events,0/8,39/4964,0,0,-0.251872450988037,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-5620924,Intraflagellar transport,0/8,28/4964,0,0,-0.213178264567363,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-5626467,RHO GTPases activate IQGAPs,0/8,12/4964,0,0,-0.139332293923975,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,0/8,20/4964,0,0,-0.180022690890763,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,0/8,15/4964,0,0,-0.155825448250191,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9619483,Activation of AMPK downstream of NMDARs,0/8,11/4964,0,0,-0.133387047870982,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-909733,Interferon alpha/beta signaling,0/8,30/4964,0,0,-0.220705185465901,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-156584,Cytosolic sulfonation of small molecules,0/8,10/4964,0,0,-0.127166723339423,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-389957,Prefoldin mediated transfer of substrate  to CCT/TriC,0/8,12/4964,0,0,-0.139332293923975,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-1483191,Synthesis of PC,0/8,14/4964,0,0,-0.150526478150265,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-3928663,EPHA-mediated growth cone collapse,0/8,17/4964,0,0,-0.165922387303053,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-400685,Sema4D in semaphorin signaling,0/8,17/4964,0,0,-0.165922387303053,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-416572,Sema4D induced cell migration and growth-cone collapse,0/8,14/4964,0,0,-0.150526478150265,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-5625740,RHO GTPases activate PKNs,0/8,16/4964,0,0,-0.160952092823946,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-5627117,RHO GTPases Activate ROCKs,0/8,13/4964,0,0,-0.145036294397856,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-5627123,RHO GTPases activate PAKs,0/8,15/4964,0,0,-0.155825448250191,1,1,1,"",0,,,FALSE
