series_id,sample_accession,sample_id,data_type,original_disease_label,included_excluded,final_analysis_label,reason_for_exclusion_or_inclusion,source_field_used_for_annotation,annotation_file,annotation_sheet
GSE150910,GSM4560678,ipf_774,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560679,ipf_779,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560680,ipf_780,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560681,ipf_782,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560682,control_784,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560683,ipf_785,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560684,ipf_787,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560685,control_788,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560686,control_792,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560687,control_794,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560688,control_796,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560689,ipf_798,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560690,ipf_799,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560691,ipf_809,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560692,ipf_812,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560693,ipf_813,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560694,control_823,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560695,control_825,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560696,ipf_826,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560697,ipf_827,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560698,control_828,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560699,ipf_829,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560700,control_834,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560701,control_836,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560702,control_842,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560703,ipf_845,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560704,control_849,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560705,control_851,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560706,ipf_852,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560707,ipf_853,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560708,control_854,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560709,ipf_856,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560710,ipf_877,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560711,control_878,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560712,ipf_887,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560713,ipf_888,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560714,ipf_894,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560715,ipf_899,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560716,control_900,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560717,control_912,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560718,ipf_914,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560719,ipf_916,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560720,ipf_917,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560721,control_919,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560722,control_920,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560723,control_923,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560724,ipf_924,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560725,ipf_926,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560726,control_927,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560727,control_929,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560728,control_932,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560729,control_933,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560730,ipf_938,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
